,fonte,author,title,intencionalidade,data,fato,conteudo,autenticidade,tipo,categoria,link,image
42,G1,-,É #FAKE que vídeo mostre reportagem sobre idosa morta após vacina contra a Covid-19,xv,2000-01-01 00:00:00,False,"Vídeo que circula em redes sociais é uma versão editada de uma reportagem antiga sobre mulher que morreu após tomar vacina contra H1N1, embora essa não tenha sido a causa da morte. Versão enganosa exclui referências ao H1N1 para reforçar sugestão de que vídeo é atual e idosa tomou a Coronavac.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/02/05/e-fake-que-video-mostre-reportagem-sobre-idosa-morta-apos-vacina-contra-a-covid-19.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
43,G1,-,É #FATO que foto mostra crianças estudando pelo rádio durante epidemia de pólio nos EUA em 1937,xv,2000-01-01 00:00:00,False,Imagem é autêntica e está disponível em bancos de imagens.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2021/02/05/e-fato-que-foto-mostra-criancas-estudando-pelo-radio-durante-epidemia-de-polio-nos-eua-em-1937.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
44,G1,-,É #FAKE mensagem que fala em fevereiro com exatas 4 semanas iguais e ciclo lunar completo,xv,00,False,Mensagem falsa se apoia em outro boato recorrente na internet. Cientistas explicam que todos os meses de fevereiro de anos não bissextos têm essa formatação.,False,video,boato,https://g1.globo.com/fato-ou-fake/video/e-fake-mensagem-que-fala-em-fevereiro-com-exatas-4-semanas-iguais-e-ciclo-lunar-completo-9240262.ghtml,https://s2.glbimg.com/bwlWXAcmgeMDjAqWAtczZmjPhkQ=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/62/02/9240262
45,G1,-,É #FAKE mensagem que fala em fevereiro com exatas 4 semanas iguais e ciclo lunar completo a cada 823 anos,xv,2000-01-01 00:00:00,False,Mensagem falsa se apoia em outro boato recorrente na internet. Cientistas explicam que todos os meses de fevereiro de anos não bissextos têm essa formatação. ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2021/02/04/e-fake-mensagem-que-fala-em-fevereiro-com-exatas-4-semanas-iguais-e-ciclo-lunar-completo-a-cada-823-anos.ghtml,https://s2.glbimg.com/bwlWXAcmgeMDjAqWAtczZmjPhkQ=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/62/02/9240262
46,G1,-,É #FAKE que foto mostre César Tralli de patins e sem máscara na orla do Rio em meio à pandemia ,xv,2000-01-01 00:00:00,False,"Imagem divulgada com legenda falsa em redes sociais foi tirada, na verdade, em 2014.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/02/03/e-fake-que-foto-mostre-cesar-tralli-de-patins-e-sem-mascara-na-orla-do-rio-em-meio-a-pandemia.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
47,G1,-,É #FAKE que vídeo mostre Biden assinando papéis em branco logo após a posse nos EUA,xv,00,False,"Imagens feitas por outros ângulos e documentos da Casa Branca provam que documentos assinados pelo presidente dos Estados Unidos continham, sim, conteúdo.",False,video,boato,https://g1.globo.com/fato-ou-fake/video/e-fake-que-video-mostre-biden-assinando-papeis-em-branco-logo-apos-a-posse-nos-eua-9237077.ghtml,https://s2.glbimg.com/Ov5dYeVIXOY3WqfglujyUwQ8_cI=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/77/70/9237077
48,G1,-,É #FAKE que vídeo mostre Biden assinando papéis em branco logo após a posse nos EUA,xv,2000-01-01 00:00:00,False,"Imagens feitas por outros ângulos e documentos da Casa Branca provam que documentos assinados pelo  presidente dos Estados Unidos continham, sim, conteúdo.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2021/02/03/e-fake-que-video-mostre-biden-assinando-papeis-em-branco-logo-apos-a-posse-nos-eua.ghtml,https://s2.glbimg.com/Ov5dYeVIXOY3WqfglujyUwQ8_cI=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/77/70/9237077
49,G1,-,É #FAKE que vacina contra Covid-19 é inócua porque ainda é preciso manter medidas,xv,00,False,"Mensagem falsa questiona utilidade da vacina, uma vez que ela não elimina a exigência de cuidados. Especialistas explicam que há vantagens, sim, cada vez maiores à medida em que população é vacinada.",False,video,boato,https://g1.globo.com/fato-ou-fake/video/e-fake-que-vacina-contra-covid-19-e-inocua-porque-ainda-e-preciso-manter-medidas-9233995.ghtml,https://s2.glbimg.com/5JiB7b4Bzke2N_U94Kdg5e4xbvk=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/95/39/9233995
50,G1,-,É #FAKE que vacina contra Covid-19 é inócua porque ainda é preciso manter distanciamento social e máscara,xv,2000-01-01 00:00:00,False,"Mensagem falsa questiona utilidade da vacina, uma vez que ela não elimina a exigência de cuidados. Especialistas explicam que há vantagens, sim, cada vez maiores à medida em que população é vacinada.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/02/02/e-fake-que-vacina-contra-covid-19-e-inocua-porque-ainda-e-preciso-manter-distanciamento-social-e-mascara.ghtml,https://s2.glbimg.com/5JiB7b4Bzke2N_U94Kdg5e4xbvk=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/95/39/9233995
51,G1,-,É #FAKE mensagem que circula em Guarulhos convocando cadastro em UBS para receber vacina ,xv,2000-01-01 00:00:00,False,Prefeitura da cidade desmente mensagem que tem viralizado em grupos de WhatsApp.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/02/02/e-fake-mensagem-que-circula-em-guarulhos-convocando-cadastro-em-ubs-para-receber-vacina.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
52,G1,-,É #FAKE que foto mostre Doria sem máscara na final da Libertadores no Maracanã,xv,2000-01-01 00:00:00,False,"Imagem que circula em redes sociais é antiga, de dezembro de 2019, quando ainda não havia nenhum caso de Covid-19 no Brasil.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/02/01/e-fake-que-foto-mostre-doria-sem-mascara-na-final-da-libertadores-no-maracana.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
53,G1,-,É #FAKE que governo irlandês colocou placa luminosa contra máscaras e vacinas em pedágio,xv,00,False,Instalação foi feita em posto de gasolina por grupos antivacina. O governo da Irlanda considera as vacinas essenciais para conter a Covid-19 e segue regras internacionalmente aceitas de enfrentamento à pandemia.,False,video,boato,https://g1.globo.com/fato-ou-fake/video/e-fake-que-governo-irlandes-colocou-placa-luminosa-contra-mascaras-e-vacinas-em-pedagio-9229759.ghtml,https://s2.glbimg.com/mUAj15S3jqKdiUCLhKouzAUlT08=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/59/97/9229759
54,G1,-,É #FAKE que governo de SP negou vacinas a Bauru e que prefeita só obteve doses após reunião com Bolsonaro,xv,2000-01-01 00:00:00,False,Prefeitura de Bauru e governo de São Paulo desmentem a mensagem que circula em redes sociais. Reunião com o presidente ocorreu após cidade receber as doses. Encontro não teve vacina como tema de discussão.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/02/01/e-fake-que-governo-de-sp-negou-vacinas-a-bauru-e-que-prefeita-so-obteve-doses-apos-reuniao-com-bolsonaro.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
55,G1,-,É #FAKE que governo irlandês colocou placa luminosa contra máscaras e vacinas em pedágio ,xv,2000-01-01 00:00:00,False,Instalação foi feita em posto de gasolina por grupos antivacina. ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/02/01/e-fake-que-governo-irlandes-colocou-placa-luminosa-contra-mascaras-e-vacinas-em-pedagio.ghtml,https://s2.glbimg.com/mUAj15S3jqKdiUCLhKouzAUlT08=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/59/97/9229759
56,G1,-,É #FAKE que agente do Samu morreu por reação à vacina contra Covid-19,xv,00,False,Prefeitura diz que ele tinha outras comorbidades e teve infarto agudo do miocárdio.,False,video,boato,https://g1.globo.com/fato-ou-fake/video/e-fake-que-agente-do-samu-morreu-por-reacao-a-vacina-contra-covid-19-9216205.ghtml,https://s2.glbimg.com/783a1S5F7MNDx17zmsWQRaE6YUo=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/05/62/9216205
57,G1,-,É #FAKE que agente do Samu morreu por reação à vacina contra Covid-19,xv,2000-01-01 00:00:00,False,Prefeitura diz que ele tinha outras comorbidades e teve infarto agudo do miocárdio.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/27/e-fake-que-agente-do-samu-morreu-por-reacao-a-vacina-contra-covid-19.ghtml,https://s2.glbimg.com/783a1S5F7MNDx17zmsWQRaE6YUo=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/05/62/9216205
58,G1,-,É #FAKE que vacina contra Covid-19 tem chip líquido e inteligência artificial para controle populacional,xv,2000-01-01 00:00:00,False,"Especialistas em chip, inteligência artificial e microbiologia rebatem teoria da conspiração com provas.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/27/e-fake-que-vacina-contra-covid-19-tem-chip-liquido-e-inteligencia-artificial-para-controle-populacional.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
59,G1,-,É #FAKE cartaz com cronograma de vacinação contra a Covid-19 no estado de SP,xv,00,False,"Governo de SP chegou a divulgar datas para imunização de grupos prioritários e idosos, mas cronograma foi suspenso após compra de todo o estoque da CoronaVac pelo governo federal.",False,video,boato,https://g1.globo.com/fato-ou-fake/video/e-fake-cartaz-com-cronograma-de-vacinacao-contra-a-covid-19-no-estado-de-sp-9212905.ghtml,https://s2.glbimg.com/87Wzo17jt1YFKZZO-IsX4md8DO4=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/05/29/9212905
60,G1,-,É #FAKE cartaz com cronograma de vacinação contra a Covid-19 no estado de SP,xv,2000-01-01 00:00:00,False,"Governo de SP chegou a divulgar datas para imunização de grupos prioritários e idosos, mas cronograma foi suspenso após compra de todo o estoque da CoronaVac pelo governo federal.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2021/01/26/e-fake-cartaz-com-cronograma-de-vacinacao-contra-a-covid-19-no-estado-de-sp.ghtml,https://s2.glbimg.com/87Wzo17jt1YFKZZO-IsX4md8DO4=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/05/29/9212905
61,G1,-,É #FAKE que foto mostre enfermeiras de Paraty com reações graves após vacina contra Covid-19,xv,2000-01-01 00:00:00,False,"Elas não tiveram reações graves nem são de Paraty. Trabalham no Hospital Municipal Albert Schweitzer, no Rio, tiveram sintomas leves, foram medicadas e, após melhora, liberadas.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/26/e-fake-que-foto-mostre-enfermeiras-de-paraty-com-reacoes-graves-apos-vacina-contra-covid-19.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
62,G1,-,É #FAKE que médico do Samu de Salvador tenha sido alvo de pergunta racista em entrevista,xv,00,False,Uenderson Araújo Barbosa diz que pergunta alegada em mensagem falsa não existiu.,False,video,boato,https://g1.globo.com/fato-ou-fake/video/e-fake-que-medico-do-samu-de-salvador-tenha-sido-alvo-de-pergunta-racista-em-entrevista-9202893.ghtml,https://s2.glbimg.com/ce6hZ9cJjPj9C-dLeYUqfce8g3Y=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/93/28/9202893
63,G1,-,É #FAKE que médico do Samu de Salvador tenha sido alvo de pergunta racista em entrevista após vacinação,xv,2000-01-01 00:00:00,False,Uenderson Araújo Barbosa diz que pergunta alegada em mensagem falsa não existiu.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2021/01/22/e-fake-que-medico-do-samu-de-salvador-tenha-sido-alvo-de-pergunta-racista-em-entrevista-apos-vacinacao.ghtml,https://s2.glbimg.com/ce6hZ9cJjPj9C-dLeYUqfce8g3Y=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/93/28/9202893
64,G1,-,É #FAKE vídeo que mostra aeronave passando entre torres do Congresso,xv,2000-01-01 00:00:00,False,FAB afirma que vídeo é uma montagem e que não realizou esse tipo de voo. Autor conta que usou modelagem 3D para criar os vídeos.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2021/01/19/e-fake-video-que-mostra-aeronave-passando-entre-torres-do-congresso.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
65,G1,-,"É #FAKE que site vacinaja, do governo de SP, seja golpe",xv,2000-01-01 00:00:00,False,"Na verdade, o site https://vacinaja.sp.gov.br/ não é o site do golpe que tem sido alardeado, de acordo com o governo do estado de São Paulo. Página serve para pré-cadastro da vacinação contra a Covid. ",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/19/e-fake-que-site-vacinaja-do-governo-de-sp-seja-golpe.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
66,G1,-,É #FAKE teor de advertências de ex-executivo da Pfizer expostas em vídeo,xv,2000-01-01 00:00:00,False,"Teorias de Michael Yeadon, ex-vice-presidente da área de pesquisa em alergia e respiração da Pfizer, foram refutadas por especialistas e agências de checagem.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/18/e-fake-teor-de-advertencias-de-ex-executivo-da-pfizer-expostas-em-video.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
67,G1,-,É #FAKE que 1ª vacinada no Brasil já tinha tomado CoronaVac e que imunização foi encenada,xv,00,False,"Mônica Calazans foi voluntária, mas recebeu apenas placebo e não a vacina. Butantan diz que antes de ser vacinada, ela fez teste sorológico para Covid-19, que não detectou presença de anticorpos do vírus.",False,video,boato,https://g1.globo.com/fato-ou-fake/video/e-fake-que-1a-vacinada-no-brasil-ja-tinha-tomado-coronavac-e-que-imunizacao-foi-encenada-9188706.ghtml,https://s2.glbimg.com/_YnMRuVOp7muI4_yODyoVXZCdB4=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/06/87/9188706
68,G1,-,É #FAKE cálculo que diz que índice de eficácia da Coronavac é inferior a 50%,xv,2000-01-01 00:00:00,False,"Instituto Butantan reafirma que o índice de eficácia global da vacina contra o coronavírus desenvolvida em parceria com a Sinovac é de 50,38%. ",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/18/e-fake-calculo-que-diz-que-indice-de-eficacia-da-coronavac-e-inferior-a-50percent.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
69,G1,-,"É #FAKE que enfermeira,  1ª a ser vacinada no Brasil, já tinha tomado doses da CoronaVac e que imunização foi encenada",xv,2000-01-01 00:00:00,False,"Mônica Calazans foi voluntária, mas recebeu apenas placebo e não a vacina. Butantan diz que antes de ser vacinada, ela fez teste sorológico para Covid-19, que não detectou presença de anticorpos do vírus.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/18/e-fake-que-enfermeira-1a-a-ser-vacinada-no-brasil-ja-tinha-tomado-doses-da-coronavac-e-que-imunizacao-foi-encenada.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
70,G1,-,É #FAKE vídeo que diz que contrato entre Butantan e Sinovac esconde da Anvisa dados sobre a composição da vacina,xv,2000-01-01 00:00:00,False,"Butantan afirma que informações da postagem são completamente falsas e que vacina é composta por água e o restante contém o vírus inativado, sais, conservantes e adjuvantes.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/01/15/e-fake-video-que-diz-que-contrato-entre-butantan-e-sinovac-esconde-da-anvisa-dados-sobre-a-composicao-da-vacina.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
71,G1,-,É #FAKE vídeo que diz que Ford voltou atrás de decisão de deixar o Brasil após reunião com Guedes e Jaques Wagner,xv,2000-01-01 00:00:00,False,"Publicação usa imagem de 2019 em que senador petista fala após uma reunião com a montadora, anterior à recente decisão da Ford de fechar fábricas. Boato também diz que ministro da Economia conseguiu reverter a decisão, o que não é verdade.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2021/01/13/e-fake-video-que-diz-que-ford-voltou-atras-de-decisao-de-deixar-o-brasil-apos-reuniao-com-guedes-e-jaques-wagner.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
